"tau","Beta","Beta.SE","EIS","EIS.SE","EIS.Band"
0.1,0.347421917300737,0.0326037766587533,-1.23036040078464,0.039043817467565,0.95
0.2,0.464292721838057,0.0259289467686466,-1.01513478808703,0.0279043347560598,0.05
0.3,0.523490138808145,0.0508031850359555,-0.70628776157819,0.0212725668078451,0.95
0.4,0.53365635937055,0.128310893307388,-0.337729024040157,0.0149747210875702,0.95
0.5,1.04234989584166,88.9431739725888,0.00617691205897858,0.0763674286119402,0.95
0.6,0.562118909261769,0.0671590040303097,0.367562496205148,0.0247117729015611,0.5
0.7,0.532525508270166,0.0267695718278398,0.7257911659007,0.020235559703936,0.95
0.8,0.466361304802638,0.0221002243723632,1.02183977904324,0.0271461033003867,0.95
0.9,0.324566404603441,0.0391998552347044,1.15634064910819,0.0417154710858655,0.05
