"tau","Beta","EIS"
0.1,741.709742978047,0.191625743621388
0.2,653.08054951605,0.116154489772297
0.3,453.578862471996,0.0719755266558543
0.4,289.158162258975,0.0361978679484517
0.5,1.04054126426503,0.0313532333212014
0.6,0.0142818905989429,0.0478013759352554
0.7,3.43632205775585e-05,0.0427640413155939
0.8,8.67546149319873e-25,0.0136001029638054
0.9,34759137859.2625,-0.0522317362577643
