"tau","Beta","Beta.SE","EIS","EIS.SE","EIS.Band"
0.1,13.7788247425335,27.3573419665077,0.469552194176199,2.29849203060588,0.95
0.2,4.77186446742338,35.2036634071974,0.463249310399536,4.82478876021819,0.95
0.3,3.77433932771717,31.0678958368415,0.316152452280401,2.3332702150124,0.95
0.4,3.21294464477023,54.8358860460539,0.16480445785427,1.27429512033083,0.95
0.5,0.876882772072783,151.081954150086,0.0299671186342043,1.04114216062028,0.5
0.6,23.0538494204833,669.997911032911,-0.0641627316199047,0.87906576359586,0.5
0.7,11.9531558119572,71.3677264533449,-0.17355113451783,0.866582927946602,0.05
0.8,14.3804585039751,25.1611653676658,-0.275904911593349,0.718634996099661,0.95
0.9,32.3464117785645,16.7585255306883,-0.357368428540445,0.615698738620003,0.95
