"tau","Beta","EIS"
0.1,0.986231011642794,-68.385069887317
0.2,0.99032624350855,-55.0531649500474
0.3,0.993878927610577,-47.9855054908083
0.4,0.997420816652704,-43.7117028898899
0.5,1.00115421142632,-40.472068728864
0.6,1.00562633865928,-36.2737968700394
0.7,1.01351866522726,-27.8977700300306
0.8,1.22042824303991,-2.94462947942405
0.9,0.970258920052386,32.5249518971567
