"tau","Beta","Beta.SE","EIS","EIS.SE","EIS.Band"
0.1,0.428741990329165,0.0763914434923078,-1.55640241069967,0.186000560183392,1.25
0.2,0.508822870759779,0.145768692364264,-1.17136385297211,0.264976268794682,1.25
0.3,0.543185721711451,0.52690298576301,-0.762017567814828,0.465964990639719,1.25
0.4,0.524081534009287,10.4402376250443,-0.333086349452268,1.73396311831411,1.25
0.5,0.982094183037156,0.244370790599896,0.0588191189344528,0.0525743745058036,1.25
0.6,0.623410062486746,0.513068927408495,0.460016650768673,0.243762413248517,1.25
0.7,0.594423312314933,0.082586754068607,0.899089802111601,0.141724807069142,1.25
0.8,0.54229814469515,0.0229578802995384,1.29726242972413,0.0704716594329332,1.25
0.9,0.447945124112923,0.0152010434918312,1.64309315318131,0.0591404551869665,1.25
