"tau","Beta","EIS"
0.1,13.814652060599,0.469097593219988
0.2,4.76894796953766,0.463426947513179
0.3,3.77029604413232,0.316406588441628
0.4,3.21832686183187,0.164561739547178
0.5,0.874113869884562,0.0291110386137685
0.6,22.8148671883885,-0.0643772829876631
0.7,11.8689402391966,-0.174042384120912
0.8,14.3713094012955,-0.275968897130534
0.9,32.2962337535699,-0.357530552191063
