"tau","Beta","Beta.SE","EIS","EIS.SE","EIS.Band"
0.1,101.075080514146,4.99816267941151,0.274392914921041,0.0815274504430984,0.5
0.2,153.025496025752,12.4024265391703,0.149660547236787,0.0552207340880081,0.05
0.3,86.1008687820926,18.5571343084947,0.0986826664254069,0.0405597749401502,0.05
0.4,11.6757628189285,11.3210604615437,0.0830990369834582,0.0318053160398107,0.05
0.5,1.00469472762622,0.120753297918189,0.112115713032531,0.0362223789781835,0.95
0.6,0.245417328489578,2.25338197555623,0.144762809301931,0.0318926340106263,0.05
0.7,0.023438704656348,10.6427399851709,0.117140745970748,0.0389207617567576,0.95
0.8,0.0026265637635537,48.3385257118972,0.126867818831659,0.0551663797505002,0.5
0.9,1137345449.71843,467.539046092823,-0.0608362852295589,0.0829843734108242,0.05
