"tau","Beta","Beta.SE","EIS","EIS.SE","EIS.Band"
0.1,0.40505080172465,0.146740610900074,-1.45173245316587,0.299293696824324,0.95
0.2,0.496181630453351,0.19413456730482,-1.12396962659738,0.313552288129365,0.05
0.3,0.531201370430581,0.390254207177019,-0.731570063906273,0.306469332035497,0.95
0.4,0.507111010567654,11.5268651840935,-0.315286461132511,1.63277135812502,0.95
0.5,0.980464356430432,3.25792225557293,0.0576496045873518,0.61388344161765,0.95
0.6,0.613816193361492,0.790752085850667,0.443344576633876,0.33626999052311,0.05
0.7,0.588119671301275,0.125705688046866,0.87703359846602,0.202534599513245,0.95
0.8,0.534694535571572,0.0733895202642678,1.26221150182519,0.215926298392766,0.05
0.9,0.4330728131325,0.0565230267056457,1.56989570240744,0.197983172418079,0.95
