"tau","Beta","EIS"
0.1,3.27872086070851,0.674278523733781
0.2,3.46978260373975,0.366305721971488
0.3,2.44952648073417,0.287726104681757
0.4,1.59087292657465,0.233182497899629
0.5,0.851846197285201,0.146802019056565
0.6,0.161537887813067,0.0863478769554617
0.7,111.477482670472,-0.0652029322294616
0.8,39267.9522484716,-0.0486389421657126
0.9,1805.20427004322,-0.117079463068511
