"tau","Beta","Beta.SE","EIS","EIS.SE","EIS.Band"
0.1,0.428747808014274,0.115883544546724,-1.55643303384513,0.287324196122069,0.05
0.2,0.508763532671643,0.158493967419452,-1.17116126728434,0.286658728022569,0.05
0.3,0.543165003476941,0.496690361340612,-0.761974261622075,0.436463669462155,0.5
0.4,0.524045162288573,12.3771193141954,-0.333049831422956,2.05244640840082,0.05
0.5,0.982076196139133,2.46192762098892,0.0587235618022668,0.532144053544094,0.95
0.6,0.623478782512576,0.690978552905029,0.460124272135769,0.327962802330316,0.05
0.7,0.594431483626362,0.121165273643415,0.89912455217983,0.210547539048649,0.95
0.8,0.542320889757359,0.0561639030591166,1.29735341110892,0.179221898035356,0.95
0.9,0.44797390986546,0.0431884012300534,1.64323830930744,0.173848830668532,0.95
